DeckDescriptor;DivisionName;DivisionTags;AvailableForPlay;MaxActivationPoints;CountryId;UnitDescriptor;AvailableWithoutTransport;AvailableTransportList;MaxPackNumber;NumberOfUnitInPack_Poor;NumberOfUnitInPack_Trained;NumberOfUnitInPack_Veteran;NumberOfUnitInPack_Elite
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MiG_29_AA_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_24K_reco_SOV";1;;1;0;0;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_24VP_SOV";1;;2;0;0;1;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_24V_AA_SOV";1;;2;0;0;1;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_24V_AT_SOV";1;;3;0;0;1;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_24V_RKT_SOV";1;;3;0;0;1;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_26_SOV";1;;2;0;2;0;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_2_reco_SOV";1;;1;0;0;6;4
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8K_CMD_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8R_SOV";1;;1;0;6;4;2
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8TV_s57_16_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8TV_s57_32_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8TV_s80_SOV";1;;1;0;0;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8TZ_SOV";1;;2;0;4;0;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mortier_2B9_Vasilek_SOV";0;"['Descriptor_Unit_UAZ_469_SOV']";2;0;4;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mortier_2S12_120mm_VDV_SOV";0;"['Descriptor_Unit_UAZ_469_SOV']";2;0;4;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Scout_LRRP_SOV";0;"['Descriptor_Unit_Mi_2_trans_SOV', 'Descriptor_Unit_Mi_8TV_SOV']";1;0;6;4;2
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Scout_VDV_SOV";0;"['Descriptor_Unit_UAZ_469_Reco_SOV', 'Descriptor_Unit_UAZ_469_SOV']";3;0;0;9;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Spetsnaz_CMD_SOV";0;"['Descriptor_Unit_Mi_2_trans_SOV', 'Descriptor_Unit_Mi_8TV_SOV']";1;0;0;0;3
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Spetsnaz_SOV";0;"['Descriptor_Unit_Mi_2_trans_SOV', 'Descriptor_Unit_Mi_8TV_SOV']";1;0;0;6;4
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_25_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_25_clu_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_T80B_SOV";1;;1;0;9;6;3
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_UAZ_469_AGL_VDV_SOV";1;;1;0;0;12;8
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_UAZ_469_CMD_VDV_SOV";1;;2;0;0;4;2
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_UAZ_469_Konkurs_VDV_SOV";1;;2;0;8;4;2
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_UAZ_469_SPG9_VDV_SOV";1;;1;0;0;12;8
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_UAZ_469_supply_VDV_SOV";1;;2;0;12;0;0
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_VDV_CMD_SOV";0;"['Descriptor_Unit_BMD_1_SOV', 'Descriptor_Unit_BMD_2_SOV', 'Descriptor_Unit_BTR_D_SOV', 'Descriptor_Unit_UAZ_469_SOV']";4;0;0;0;3
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_VDV_HMG_SOV";0;"['Descriptor_Unit_GAZ_66B_SOV']";2;0;0;6;4
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_VDV_Mech_SOV";0;"['Descriptor_Unit_BMD_1_SOV', 'Descriptor_Unit_BMD_2_SOV', 'Descriptor_Unit_GAZ_66B_SOV']";2;0;0;9;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_VDV_Metis_SOV";0;"['Descriptor_Unit_GAZ_66B_SOV']";2;0;0;9;6
"Descriptor_Deck_Division_SOV_35_AirAslt_Brig_multi";"PFEYNGDKVR";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_VDV_SOV";0;"['Descriptor_Unit_GAZ_66B_SOV']";4;0;0;9;6
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_2K12_KUB_SOV";1;;2;0;4;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_2S1_Gvozdika_SOV";1;;2;0;3;2;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_2S3M_Akatsiya_SOV";1;;2;0;2;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_AT_T12_Rapira_SOV";1;"['Descriptor_Unit_MTLB_transp_SOV']";1;0;6;3;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_ATteam_Fagot_SOV";0;"['Descriptor_Unit_BMP_1P_SOV', 'Descriptor_Unit_BTR_60_SOV', 'Descriptor_Unit_UAZ_469_SOV']";1;0;9;6;3
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_ATteam_Konkurs_SOV";0;"['Descriptor_Unit_BMP_1P_SOV', 'Descriptor_Unit_BTR_60_SOV', 'Descriptor_Unit_UAZ_469_SOV']";1;0;6;4;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BM21_Grad_SOV";1;;2;0;2;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BM27_Uragan_SOV";1;;2;0;1;0;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BMP_1_CMD_SOV";1;;3;0;0;3;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BRDM_2_Konkurs_SOV";1;;2;0;9;6;3
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BRDM_2_SOV";1;;2;0;9;6;3
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BRDM_Strela_1_SOV";1;;1;0;8;4;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BRM_1_SOV";1;;2;0;6;4;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_BTR_60_CMD_SOV";1;;2;0;0;3;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Engineers_CMD_SOV";0;"['Descriptor_Unit_BTR_60_SOV', 'Descriptor_Unit_UAZ_469_SOV']";1;0;0;3;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Engineers_Flam_SOV";0;"['Descriptor_Unit_BTR_60_SOV', 'Descriptor_Unit_GAZ_66_SOV']";1;0;0;9;6
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Engineers_SOV";0;"['Descriptor_Unit_BTR_60_SOV', 'Descriptor_Unit_GAZ_66_SOV']";1;0;0;9;6
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_FireSupport_SOV";0;"['Descriptor_Unit_BTR_60_SOV', 'Descriptor_Unit_GAZ_66_SOV']";1;0;9;6;3
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Grenzer_DDR";0;"['Descriptor_Unit_W50_LA_A_DDR']";2;0;6;0;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Howz_D20_152mm_SOV";0;"['Descriptor_Unit_MTLB_transp_SOV']";2;0;2;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Howz_D30_122mm_SOV";0;"['Descriptor_Unit_MTLB_transp_SOV']";2;0;4;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_HvyScout_SOV";0;"['Descriptor_Unit_BMP_1P_reco_SOV', 'Descriptor_Unit_GAZ_66_SOV', 'Descriptor_Unit_Mi_2_trans_SOV', 'Descriptor_Unit_Mi_8TV_SOV']";1;0;6;4;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MANPAD_Igla_SOV";0;"['Descriptor_Unit_UAZ_469_SOV']";5;0;9;6;3
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MTLB_CMD_SOV";1;;1;0;0;3;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MTLB_Shturm_SOV";1;;2;0;4;2;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MTLB_Strela10_SOV";1;;1;0;6;4;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MTLB_supply_SOV";1;;2;0;10;0;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MiG_23MF_DDR";1;;2;0;3;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MiG_23P_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_24VP_SOV";1;;2;0;0;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_24V_AA_SOV";1;;3;0;0;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_24V_AT_SOV";1;;3;0;0;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_24V_RKT_SOV";1;;3;0;0;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_2_reco_SOV";1;;1;0;0;6;4
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8K_CMD_SOV";1;;1;0;0;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8R_SOV";1;;1;0;6;4;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8TV_s57_16_SOV";1;;2;0;2;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8TV_s57_32_SOV";1;;2;0;2;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mi_8TV_s80_SOV";1;;1;0;2;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Mortier_2S12_120mm_SOV";0;"['Descriptor_Unit_MTLB_transp_SOV', 'Descriptor_Unit_UAZ_469_SOV']";3;0;4;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MotRifles_BTR_SOV";0;"['Descriptor_Unit_BTR_60_SOV', 'Descriptor_Unit_GAZ_66_SOV']";2;0;9;6;3
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MotRifles_CMD_SOV";0;"['Descriptor_Unit_BMP_1P_SOV', 'Descriptor_Unit_BMP_2_SOV', 'Descriptor_Unit_BMP_3_SOV', 'Descriptor_Unit_MTLB_transp_SOV', 'Descriptor_Unit_UAZ_469_SOV']";4;0;0;3;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MotRifles_HMG_SOV";0;"['Descriptor_Unit_BMP_1P_SOV', 'Descriptor_Unit_BMP_1PG_SOV', 'Descriptor_Unit_BMP_2_SOV', 'Descriptor_Unit_BMP_3_SOV', 'Descriptor_Unit_BTR_60_SOV', 'Descriptor_Unit_MTLB_transp_SOV']";1;0;6;4;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MotRifles_Metis_SOV";0;"['Descriptor_Unit_BMP_1P_SOV', 'Descriptor_Unit_MTLB_transp_SOV']";1;0;9;6;3
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_MotRifles_SOV";0;"['Descriptor_Unit_BMP_1P_SOV', 'Descriptor_Unit_BMP_1PG_SOV', 'Descriptor_Unit_BMP_2_SOV', 'Descriptor_Unit_BMP_3_SOV', 'Descriptor_Unit_MTLB_transp_SOV']";4;0;9;6;3
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Osa_9K33M3_SOV";1;;2;0;6;4;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Scout_SOV";0;"['Descriptor_Unit_UAZ_469_Reco_SOV', 'Descriptor_Unit_UAZ_469_SOV']";4;0;12;8;4
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_22_DDR";1;;1;0;3;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_24M_SOV";1;;1;0;0;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_24M_clu_SOV";1;;1;0;0;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_24M_nplm_SOV";1;;1;0;0;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_25_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_25_clu_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_25_nplm_SOV";1;;2;0;0;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_25_rkt_SOV";1;;2;0;2;1;0
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_Su_27S_SOV";1;;1;0;0;2;1
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_T62M1_SOV";1;;1;0;0;8;4
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_T62MV_SOV";1;;1;0;0;4;3
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_T62M_CMD_SOV";1;;1;0;0;0;2
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_T62M_SOV";1;;1;0;0;6;4
"Descriptor_Deck_Division_SOV_39_Gds_Rifle_multi";"QBSDOMYDBX";"['DEFAULT', 'SOV', 'Axis', 'infantryReg', 'DC_PWR2']";1;50;"SOV";"Descriptor_Unit_T80BV_CMD_SOV";1;;2;0;0;2;1
