OrderAvailability;Orders
"Descriptor_OrderAvailability_F111F_Aardvark_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F15C_Eagle_AA_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F16E_AA_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F16E_CBU_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F16E_SEAD_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4E_Phantom_II_AA_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4E_Phantom_II_CBU_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4E_Phantom_II_HE_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4E_Phantom_II_napalm_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4F_Phantom_II_AA_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4F_Phantom_II_AT_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4F_Phantom_II_HE1_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4F_Phantom_II_HE2_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4F_Phantom_II_RKT1_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4F_Phantom_II_RKT2_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_F4_Wild_Weasel_US";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_G91_R3_Gina_HE_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_G91_R3_Gina_NPL_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_G91_R3_Gina_RKT_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Harrier_UK";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_21PFM_AA_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_21PFM_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_21bis_AA2_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_21bis_HE_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_23BN_AT_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_23MF_AA_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_23MF_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_23ML_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_23ML_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_23P_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_27M_bombe_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_27M_napalm_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_27M_rkt_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_27M_sead_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_29_AA_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_29_AA_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_MiG_31M_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_22_AT_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_22_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_22_RKT_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_22_SEAD_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_22_clu_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_22_nplm_DDR";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_24M_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_24M_clu_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_24M_nplm_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_25_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_25_clu_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_25_he_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_25_nplm_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_25_rkt_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Su_27S_SOV";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_ADV_SEAD_UK";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_ADV_UK";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_IDS_AT1_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_IDS_AT2_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_IDS_CLUS_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_IDS_HE1_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_IDS_HE2_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_IDS_MW1_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_IDS_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'ShootOnPosition', 'ShootOnPositionWithoutCorrection', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
"Descriptor_OrderAvailability_Tornado_IDS_SEAD_RFA";"['Stop', 'Move', 'FollowFormation', 'Shoot', 'AirplanePatrol', 'AirplaneAttack', 'AirplaneMoveAndEngage', 'AirplaneTakeOff', 'AirplaneEvacuate', 'AirplaneShoot', 'AIAiplaneAutoManage', 'AIStop']"
